order,mode_key,mode,file,agent,timestep,tokens
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,139
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,103
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,137
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,133
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,131
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,117
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,135
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,138
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,173
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,120
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,106
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,161
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,105
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,151
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,114
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,107
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,124
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,103
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,199
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,118
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,190
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,143
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,95
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,138
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,129
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,9,106
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,10,107
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,11,145
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,11,136
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,75
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,71
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,143
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,116
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,160
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,163
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,88
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,154
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,87
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,210
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,146
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,106
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,169
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,96
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,173
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,108
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,191
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,93
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,109
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,187
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,97
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,68
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,12,186
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,13,138
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,13,135
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Chef,14,178
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,6,161
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,6,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,6,140
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,6,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,213
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,213
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,242
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,237
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,402
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,260
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,2134
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,7,243
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,86
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,88
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,219
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,165
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,113
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,129
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,161
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,126
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,137
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,148
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,159
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,121
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,143
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,130
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,140
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,163
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,157
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,140
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,231
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,152
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,118
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,125
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,180
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,148
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,104
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,130
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,127
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,165
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,133
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,9,160
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,10,279
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,10,253
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,11,210
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,11,212
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,11,297
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,157
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,138
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,153
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,154
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,193
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,151
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,169
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,133
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,129
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,244
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,156
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,183
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,135
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,131
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,241
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,134
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,115
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,127
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,109
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,167
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,160
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,161
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,141
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,12,145
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,13,157
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,13,191
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,13,171
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,14,188
boiled_egg,always,Always Talk,experiment_2025-11-07_17-39-06_boiled_egg.json,Assistant,14,234
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,174
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,104
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,152
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,165
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,124
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,126
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,176
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,118
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,127
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,132
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,120
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,202
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,88
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,126
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,5,150
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,6,134
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,6,102
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,6,163
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,102
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,181
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,121
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,199
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,154
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,120
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,169
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,161
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,167
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,146
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,179
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,170
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,141
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,165
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,163
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,191
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,150
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,144
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,183
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,136
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,180
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,189
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,166
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,187
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,134
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,186
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,182
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,172
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,152
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,139
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,148
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,127
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,138
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,152
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,182
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,159
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,120
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,159
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,154
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,145
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,137
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,206
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,143
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,114
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,148
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,190
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,110
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,92
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,192
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,159
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,172
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,139
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,157
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,165
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,121
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,160
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,151
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,204
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,204
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,119
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,110
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,107
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,161
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,114
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,54
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,0
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,7,0
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,9,119
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,10,108
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,10,135
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,10,132
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,10,94
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,10,163
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,10,131
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,12,105
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,12,104
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Chef,13,141
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,137
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,162
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,141
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,191
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,132
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,183
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,132
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,123
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,121
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,140
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,180
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,162
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,106
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,174
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,101
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,5,165
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,6,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,6,137
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,6,182
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,6,155
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,177
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,143
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,121
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,152
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,200
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,147
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,282
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,157
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,234
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,176
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,115
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,123
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,178
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,167
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,210
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,104
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,128
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,110
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,211
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,208
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,169
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,203
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,134
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,179
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,166
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,117
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,98
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,202
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,180
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,197
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,187
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,173
boiled_egg,always,Always Talk,experiment_2025-11-07_17-51-05_boiled_egg.json,Assistant,7,194
